air_carrier_id_pk,airport_code,name,city
3689,MYH,Cliff Dwellers,Marble Canyon
3690,MYJ,Matsuyama Airport,Matsuyama
3691,MYK,May Creek Airport,May Creek
3692,MYL,McCall Municipal,McCall
3693,MYP,Mary Airport,Mary
3694,MYR,Myrtle Beach International,Myrtle Beach
3695,MYT,Myitkyina Airport,Myitkyina
3696,MYU,Mekoryuk Airport,Mekoryuk
3697,MYV,Yuba County,Marysville
3698,MYW,Mtwara Airport,Mtwara
3699,MYY,Miri Airport,Miri
3700,MZB,Mocimboa Da Praia Airport,Mocimboa Da Praia
3701,MZG,Ma Kung AB,Makung
3702,MZI,Ambodedjo,Mopti
3703,MZJ,Pinal Airpark,Marana
3704,MZK,Marakei Airport,Marakei
3705,MZL,La Nubia,Manizales
3706,MZM,Metz-Nancy Metz-Frescaty,Metz
3707,MZN,Minj Airport,Minj
3708,MZO,Sierra Maestra International,Manzanillo
3709,MZR,Mawlana Jalaluddin Muhammad Balkhi,Mazar-I-Sherif
3710,MZT,General Rafael Buelna International,Mazatlan
3711,MZZ,Marion Municipal,Marion
3712,N1C,Cherry Point MCAS,Cherry Point
3713,N1E,Dirkou,Dirkau
3714,N1Y,Canandaigua Airport,Canandaigua
3715,N2C,Charlotte Monroe Executive,Monroe
3716,N2Y,Finger Lakes Regional,Seneca Falls
3717,N3C,Macon County,Franklin
3718,N3Y,Ticonderoga Municipal,Ticonderoga
3719,N47,Pottstown Municipal,Pottstown
3720,N4C,Raleigh Exec Jetport at Sanford Lee County,Sanford
3721,N4Y,Southampton Heliport,Southampton
3722,N5C,Columbus County Municipal,Whiteville
3723,N6C,Siler City Municipal,Siler City
3724,N87,Trenton-Robbinsville,Robbinsville
3725,N8K,McGahan Industrial Park,Nikisha
3726,NAA,Narrabri Airport,Narrabri
3727,NAD,Harriman-and-West,North Adams
3728,NAG,Dr. Baba Saheb Ambedkar International,Nagpur
3729,NAK,Nakhon Ratchasima Airport,Nakhon Ratchasima
3730,NAN,Nadi International,Nadi
3731,NAO,Nanchong Airport,Nanchong
3732,NAP,Capodichino,Naples
3733,NAS,Lynden Pindling International,Nassau
3734,NAT,Augusto Severo,Natal
3735,NAU,Napuka,Napuka Islnd
3736,NAV,Nevsehir Airport,Nevsehir
3737,NAX,Barbers Point NAS,Kapolei
3738,NAZ,Nana,Star Harbour
3739,NB1,St Stephen Airport,St Stephen
3740,NBA,Nambaiyufa Airport,Nambaiyufa
3741,NBC,Begishevo,Naberevnye Chelny
3742,NBG,New Orleans NAS JRB,New Orleans
3743,NBJ,Newburgh Airport,Newburgh
3744,NBO,Nairobi Jomo Kenyatta International,Nairobi
3745,NBU,Glenview NAS,Glenview
3746,NBW,Guantanamo Bay NS,Guantanamo
3747,NC1,Gastonia Municipal,Gastonia
3748,NC2,Johnston Regional,Smithfield
3749,NC3,Shelby-Cleveland County Regional,Shelby
3750,NC4,Currituck County Regional,Currituck
3751,NC5,Duplin County,Kenansville
3752,NC6,Henderson Oxford,Oxford
3753,NC7,Michael J. Smith Field,Beaufort
3754,NC8,Burlington Alamance Regional,Burlington
3755,NC9,Richmond County,Rockingham
3756,NCA,North Caicos International,North Caicos
3757,NCE,Nice Cote D Azur,Nice
3758,NCH,Nachingwea Airport,Nachingwea
3759,NCI,Necocli Airport,Necocli
3760,NCL,Newcastle Airport,Newcastle
3761,NCN,Chenega Bay,Chenega
3762,NCO,Quonset State Air Reserve National Guard Helipad,North Kingstown
3763,NCP,Cubi Point NAS,Subic Bay
3764,NCQ,Dobbins ARB,Marietta
3765,NCS,Newcastle Airport,Newcastle
3766,NCT,Miguel Angel Castillo Zumbado,Nicoya
3767,NCU,Nukus Airport,Nukus
3768,NCY,Annecy Meythet,Annecy
3769,ND1,Robert Odegaard Field,Kindred
3770,NDB,Nouadhibou Airport,Nouadhibou
3771,NDC,Nanded Airport,Nanded
3772,NDJ,Hassan Djamous,Ndjamena
3773,NDL,Ndele Airport,Ndele
3774,NDR,El Aroui International,Nador
3775,NDZ,Nordholz-Spieka,Cuxhaven
3776,NE1,Gothenburg Municipal,Gothenburg
3777,NE2,Blair Municipal,Blair
3778,NE3,York Municipal,York
3779,NE4,Smith Field,Champion
3780,NEA,Glynco NAS,Brunswick
3781,NEG,Negril Airport,Negril
3782,NEK,Nekempte Airport,Nekempte
3783,NEL,Lakehurst/Maxfield Field,Lakehurst
3784,NER,Neryungri Airport,Neryungri
3785,NET,New Bight Airport,New Bight
3786,NEU,Samneua,Sam Neua
3787,NEV,Vance Winkworth Amory,Nevis
3788,NEW,Lakefront,New Orleans
3789,NFL,Fallon NAS,Fallon
3790,NGA,Young Airport,Young
3791,NGB,Lishe,Ningbo
3792,NGC,North Rim,Grand Canyon
3793,NGD,Auguste George,Anegada
3794,NGE,N'Gaoundere Airport,N'Gaoundere
3795,NGF,Kaneohe Bay MCAS,Kaneohe
3796,NGM,Agana NAS,Guam
3797,NGO,Chubu Centrair International,Nagoya
3798,NGP,Corpus Christi NAS,Corpus Christi
3799,NGS,Nagasaki Airport,Nagasaki
3800,NGU,Norfolk NS,Norfolk
3801,NGZ,Alameda NAS,Alameda
3802,NH1,Hampton Airfield,Hampton
3803,NH2,Gorham Airport,Gorham
3804,NH3,Dean Memorial,Haverhill
3805,NH4,Moultonboro Airport,Moultonboro
3806,NHA,Nha Trang,Nha-Trang
3807,NHD,Minhad AB,Dubai
3808,NHK,Patuxent River NAS,Patuxent River
3809,NHT,RAF Northolt,Northolt
3810,NHV,Nuku Hiva Fr.Poly.,Nuku Hiva
3811,NHZ,Brunswick Executive,Brunswick
3812,NI1,Costa Esmeralda,Rivas
3813,NIA,Nimba Airport,Nimba
3814,NIB,Nikolai Airport,Nikolai
3815,NIC,Nicosia Airport,Nicosia
3816,NIE,Niblack Airport,Niblack
3817,NIG,Nikunau Airport,Nikunau
3818,NIM,Diori Hamani,Niamey
3819,NIN,Ninilchik Airport,Ninilchik
3820,NIP,Jacksonville NAS,Jacksonville
3821,NIS,Simberi,Simberi Island
3822,NIT,Niort Airport,Niort
3823,NIX,Nioro Airport,Nioro
3824,NJ1,Camden County,Berlin
3825,NJ2,Eagles Nest,West Creek
3826,NJ3,Somerset,Somerville
3827,NJ4,Ocean City Municipal,Ocean City
3828,NJ5,Sussex Airport,Sussex
3829,NJ6,Flying W,Lumberton
3830,NJ7,Old Bridge,New Jersey
3831,NJ8,Greenwood Lake,West Milford
3832,NJA,Atsugi NAF,Atsugi
3833,NJC,Nizhnevartovsk Airport,Nizhnevartovsk
3834,NJF,Al Najaf International,Al Najaf
3835,NJK,El Centro NAF,El Centro
3836,NKA,Nkan Airport,Nkan
3837,NKC,Nouakchott Airport,Nouakchott
3838,NKG,Lukou,Nanjing
3839,NKI,Naukiti Airport,Naukiti
3840,NKM,Nagoya Airport,Nagoya
3841,NKN,Nankina Airport,Nankina
3842,NKS,Nkongsamba Airport,Nkongsamba
3843,NKT,Serafettin Elci,Sirnak
3844,NKV,Nichin Cove Seaplane Base,Nichen Cove
3845,NKW,Diego Garcia Nsf,Diego Garcia
3846,NKX,Miramar MCAS,San Diego
3847,NL1,Fogo Airport,Fogo
3848,NLA,Ndola Airport,Ndola
3849,NLC,Lemoore NAS,Lemoore
3850,NLD,Quetzalcoatl International,Nuevo Laredo
3851,NLG,Nelson Lagoon Airport,Nelson Lagoon
3852,NLK,Norfolk Island Airport,Norfolk Island
3853,NLO,N'Dolo,Kinshasa
3854,NLP,Nelspruit Airport,Nelspruit
3855,NLS,Nicholson Station,Nicholson
3856,NM1,Belen Municipal,Belen
3857,NMC,Norman's Cay Airport,Norman's Cay
3858,NME,Nightmute Airport,Nightmute
3859,NMG,San Miguel Airport,San Miguel
3860,NNA,Kenitra Airport,Kenitra
3861,NNG,Wuxu,Nanning
3862,NNK,Naknek Airport,Naknek
3863,NNL,Nondalton Airport,Nondalton
3864,NNU,Nanuque Airport,Nanuque
3865,NNY,Nanyang East,Nanyang
3866,NOA,Nowra Airport,Nowra
3867,NOC,Ireland West Airport Knock,Connaught
3868,NOG,Nogales International,Nogales
3869,NON,Nonouti Airport,Nonouti
3870,NOP,Nab,Mactan Island
3871,NOR,Nordfjordur Airport,Nordfjordur
3872,NOS,Fascene,Nossi-Be
3873,NOT,Gnoss Field,Novato
3874,NOU,Noumea La Tontouta,Noumea
3875,NOV,Huambo Airport,Huambo
3876,NPA,Pensacola NAS,Pensacola
3877,NPE,Napier Airport,Napier
3878,NPL,New Plymouth Airport,New Plymouth
3879,NPT,Newport State,Newport
3880,NQA,Millington Regional Jetport,Millington
3881,NQI,Kingsville NAS,Kingsville
3882,NQN,Presidente Peron,Neuquen
3883,NQX,Key West NAS,Key West
3884,NQY,Newquay Airport,Newquay
3885,NRA,Narrandera Airport,Narrandera
3886,NRB,Mayport NS,Mayport
3887,NRI,Grand Lake Regional,Afton
3888,NRK,Kungsangen,Norrkoping
3889,NRL,North Ronaldsay Airport,North Ronaldsay
3890,NRR,Roosevelt Roads NAS,Ceiba
3891,NRT,Narita International,Tokyo
3892,NSA,Noosa Aust.,Noosa
3893,NSB,North Seaplane Base,Bimini
3894,NSE,Whiting Field NAS North,Milton
3895,NSF,Joint Base Andrews,Camp Springs
3896,NSI,Yaounde Nsimalen,Yaounde
3897,NSL,NASA Shuttle Landing Facility,Merritt Island
3898,NSN,Nelson Airport,Nelson
3899,NSO,Scone Airport,Scone
3900,NST,Nakhon Si Thammarat Airport,Nakhon Si Thammarat
3901,NSY,Sigonella Airport,Sigonella
3902,NT1,Snap Lake Mine/Debeers,Snap Lake
3903,NT2,Colomac Airport,Colomac
3904,NT3,Gahcho Kue,Gahcho
3905,NTD,Point Mugu NAS,Port Hueneme
3906,NTE,Nantes Atlantique,Nantes
3907,NTL,Williamtown,Newcastle
3908,NTN,Normanton Airport,Normanton
3909,NTO,Santo Antao Airport,Santo Antao
3910,NTQ,Noto,Wajima
3911,NTR,Del Norte International,Monterrey
3912,NTU,Oceana NAS,Oceana
3913,NTY,Pilanesberg International,Sun City
3914,NU1,Doris Lake Airport,Doris Lake
3915,NU2,Hope Bay Airport,Hope Bay
3916,NU3,Jericho Mine,Jericho
3917,NU4,Meadowbank,Meadowbank Nunavut
3918,NU5,Goose Lake Airport,Goose Lake
3919,NU6,Seaice15,Seaice
3920,NUE,Nuernberg,Nuremberg
3921,NUG,Nuguria Airport,Nuguria
3922,NUI,Nuiqsut Airport,Nuiqsut
3923,NUL,Nulato Airport,Nulato
3924,NUN,Saufley Field NOLF,Pensacola
3925,NUP,Nunapitchuk Airport,Nunapitchuk
3926,NUQ,Moffett Federal Airfield,Mountain View
3927,NUW,Whidbey Island NAS,Whidbey Island
3928,NV1,Perkins Field,Overton
3929,NV2,Jean Airport,Jean
3930,NV3,Searchlight Airport,Searchlight
3931,NV4,Reno Stead,Reno
3932,NV5,Black Rock City,Gerlach
3933,NV6,Calvada Meadows,Pahrump
3934,NVA,Benito Salas,Neiva
3935,NVD,Nevada Municipal,Nevada
3936,NVI,Navoi Airport,Navoi
3937,NVK,Narvik Airport,Narvik
3938,NVT,Ministro Victor Konder International,Navegantes
3939,NWI,Norwich Airport,Norwich
3940,NXX,Willow Grove NAS JRB,Willow Grove
3941,NY1,Kingston Ulster,Kingston
3942,NY2,Oswego County,Fulton
3943,NY3,Ledgedale Airpark,Brockport
3944,NY4,Potsdam Municipal Damon Field,Potsdam
3945,NY5,Sky Acres,Millbrook
3946,NY6,Fulton County,Johnstown
3947,NY7,Skaneateles Aero Drome,Skaneateles
3948,NY8,Mattituck Airport,Mattituck
3949,NY9,Hornell Municipal,Hornell
3950,NYC,New York City Metropolitan Area,New York
3951,NYL,Yuma MCAS/Yuma International,Yuma
3952,NYO,Skavsta,Nykoping
3953,NYT,Naypyitaw International,Naypyitaw
3954,NYU,Bagan,Nyaung-U
3955,NZC,Cecil Field,Jacksonville
3956,NZJ,El Toro MCAS,Santa Ana
3957,NZW,South Weymouth NAS,South Weymouth
3958,NZY,North Island NAS,San Diego
3959,O1H,Holmes County,Millersburg
3960,O2H,Knox County,Mount Vernon
3961,O3H,Bolton Field,Columbus
3962,O4H,Delaware Municipal Jim Moore Field,Delaware
3963,O5H,Wood County,Bowling Green
3964,O6H,Ashland County,Ashland
3965,O85,Benton Field,Redding
3966,OAG,Orange Airport,Orange
3967,OAI,Bagram Airport,Bagram
3968,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune
3969,OAK,Metropolitan Oakland International,Oakland
3970,OAM,Oamaru Airport,Oamaru
3971,OAN,El Arrayan,Olanchito
3972,OAX,Xoxocotlan International,Oaxaca
3973,OBC,Obock Airport,Obock
3974,OBE,Okeechobee County,Okeechobee
3975,OBF,Oberpfaffenhofen Airport,Oberpfaffenhofen
3976,OBO,Obihiro Airport,Obihiro
3977,OBS,Aubenas Airport,Aubenas
3978,OBT,Garrett County,Oakland
3979,OBU,Kobuk Airport,Kobuk
3980,OCA,Ocean Reef Club,Key Largo
3981,OCE,Ocean City Municipal,Ocean City
3982,OCF,Ocala International-Jim Taylor Field,Ocala
3983,OCH,Nacogdoches A L Mangham Jr Regional,Nacogdoches
3984,OCI,Thumb Bay,Oceanic
3985,OCJ,Boscobel,Ocho Rios
3986,OCN,Bob Maxwell Memorial Airfield,Oceanside
3987,OCW,Washington Warren,Washington
3988,OD1,Doro Airport,Doro
3989,OD2,Paloich Airport,Paloich
3990,ODA,Ouadda Airport,Ouadda
3991,ODB,Cordoba Airport,Cordoba
3992,ODD,Oodnadatta Airport,Oodnadatta
3993,ODE,Odense Airport,Odense
3994,ODM,Oakland Airport,Oakland
3995,ODS,Odessa International,Odessa
3996,ODW,A.J. Eisenberg,Oak Harbor
3997,OEC,Oecusse Airport,Oecusse
3998,OEO,L O Simenstad Municipal,Osceola
3999,OER,Ornskoldsvik,Oernskoeldsvik
4000,OFF,Offutt AFB,Omaha
4001,OFK,Norfolk Regional/Karl Stefan Memorial Field,Norfolk
4002,OFU,Ofu Airport,Ofu
4003,OGA,Searle Field,Ogallala
4004,OGB,Orangeburg Municipal,Orangeburg
4005,OGD,Ogden-Hinckley,Ogden
4006,OGG,Kahului Airport,Kahului
4007,OGN,Yonaguni Airport,Yonaguni
4008,OGS,Ogdensburg International,Ogdensburg
4009,OH1,Fayette County,Washington Court House
4010,OH2,Bellefontaine Regional,Bellefontaine
4011,OH3,Ross County,Chillicothe
4012,OH4,Union County,Marysville
4013,OH5,Cincinnati - Blue Ash,Cincinnati
4014,OH6,Portage County,Ravenna
4015,OH7,Kent State University,Kent
4016,OH8,Bluffton Airport,Bluffton
4017,OH9,Medina Municipal,Medina
4018,OHA,Ohakea Airport,Ohakea
4019,OHC,Northeast Cape AFS,Northeast Cape
4020,OHD,Ohrid Airport,Ohrid
4021,OHI,Oshakati Airport,Oshakati
4022,OHR,Wyk Auf Foehr,Wyk Auf Fohr
4023,OIC,Eaton,Norwich
4024,OIM,Oshima,Oshima Islands
4025,OIT,Oita Airport,Oita
4026,OJC,Johnson County Executive,Olathe
4027,OKA,Naha,Okinawa
4028,OKC,Will Rogers World,Oklahoma City
4029,OKD,Okadama,Sapporo
4030,OKJ,Okayama Airport,Okayama
4031,OKK,Kokomo Municipal,Kokomo/Logansport/Peru
4032,OKN,Okondja Airport,Okondja
4033,OKO,Yokota AB,Tokyo
4034,OKR,Yorke Island Airport,Yorke Island
4035,OKY,Oakey Airport,Oakey
4036,OLA,Orland Airport,Orland
4037,OLB,Olbia Costa Smeralda,Olbia
4038,OLE,Cattaraugus County-Olean,Olean
4039,OLF,L. M. Clayton,Wolf Point
4040,OLH,Old Harbor Airport,Old Harbor
4041,OLI,Rif,Olafsvik
4042,OLM,Olympia Regional,Olympia
4043,OLO,Olomouc Airport,Olomouc
4044,OLP,Olympic Dam Airport,Olympic Dam
4045,OLS,Nogales International,Nogales
4046,OLU,Columbus Municipal,Columbus
4047,OLV,Olive Branch Airport,Olive Branch
4048,OMA,Eppley Airfield,Omaha
4049,OMB,Omboue Airport,Omboue
4050,OMC,Ormoc Airport,Ormoc
4051,OME,Nome Airport,Nome
4052,OMH,Uromiyeh,Urmieh
4053,OMK,Omak Airport,Omak
4054,OML,Omkalai Airport,Omkalai
4055,OMO,Mostar Airport,Mostar
4056,OMR,Oradea Airport,Oradea
4057,OMS,Omsk Tsentralny,Omsk
4058,ON1,Collingwood Airport,Collingwood
4059,ON2,Stratford Municipal,Stratford
4060,ONA,Winona Municipal/Max Conrad Field,Winona
4061,OND,Ondangwa Airport,Ondangwa
4062,ONG,Mornington Island Airport,Mornington Island
4063,ONH,Oneonta Municipal,Oneonta
4064,ONJ,Odate Noshiro Airport,Odate Noshiro
4065,ONL,The O'Neill Municipal-John L. Baker Field,O'Neill
4066,ONM,Socorro Municipal,Socorro
4067,ONN,Onion Bay Airport,Onion Bay
4068,ONO,Ontario Municipal,Ontario
4069,ONP,Newport Municipal,Newport
4070,ONT,Ontario International,Ontario
4071,ONX,Enrique A Jimenez,Colon
4072,OOB,Cobol Alaska/Scaled/,Cobol
4073,OOK,Toksook Bay,Toksook
4074,OOL,Gold Coast Airport,Gold Coast
4075,OOM,Cooma Airport,Cooma
4076,OPF,Miami Opa Locka Executive,Miami
4077,OPH,Ophir Airport,Ophir
4078,OPN,Thomaston Upson County,Thomaston
4079,OPO,Porto Airport,Porto
4080,OQA,McDonald Lake Airport,McDonald Lake
4081,OQB,Bible Camp Airport,Bible Camp
4082,OQC,Cinder River Lodge Airport,Cinder River Lodge
4083,OQF,Lemesurier Island Airport,Lemesurier Island
4084,OQG,Tracy Arm Airport,Tracy Arm
4085,OQI,Vrems Airport,Vrems
4086,OQK,Akolik Airport,Akolik
4087,OQL,Mels Airport,Mels
4088,OQM,Meshik Airport,Meshik
4089,OQN,Telaquana Lake Airport,Telaquana Lake
4090,OQO,Chelatna Lake Lodge Airport,Chelatna Lake Lodge
4091,OQP,Pumice Airport,Pumice
4092,OQQ,Points Alsworth,Port Alsworth
4093,OQR,Twin Lakes Airport,Twin Lakes
4094,OQS,Sandy Airport,Sandy
4095,OQU,Waterkloof AFB,Waterkloof
4096,OQV,Shirleyville Airport,Shirleyville
4097,OQW,Doug Carney Strip Airport,Doug Carney Strip
4098,OQX,Shisholik Airport,Shisholik
4099,OQY,Camp Sivinuvik,Sivinuvik
4100,OQZ,American Creek Airport,American Creek
4101,OR1,Grants Pass Airport,Grants Pass
4102,OR2,Siletz Bay State,Gleneden
4103,OR3,Florence Municipal,Florence
4104,OR4,Bend Municipal,Bend
4105,ORB,Orebro Airport,Orebro
4106,ORC,Orocue Airport,Orocue
4107,ORD,Chicago O'Hare International,Chicago
4108,ORF,Norfolk International,Norfolk
4109,ORG,Zorg en Hoop,Paramaribo
4110,ORH,Worcester Regional,Worcester
4111,ORI,Port Lions Airport,Port Lions
4112,ORK,Cork Airport,Cork
4113,ORL,Executive,Orlando
4114,ORN,Ahmed Benbella,Oran
4115,ORP,Orapa Airport,Orapa
4116,ORT,Northway Airport,Northway
4117,ORU,Juan Mendoza,Oruro
4118,ORV,Robert/Bob/Curtis Memorial,Noorvik
4119,ORY,Paris Orly,Paris
4120,ORZ,Orange Walk Airport,Orange Walk
4121,OSA,Osaka Metropolitan Area,Osaka
4122,OSB,Grand Glaize - Osage Beach,Osage Beach
4123,OSC,Oscoda-Wurtsmith,Oscoda
4124,OSD,Are Ostersund,Ostersund
4125,OSH,Wittman Regional,Oshkosh
4126,OSI,Osijek Airport,Osijek
4127,OSK,Oskarshamn Airport,Oskarshamn
4128,OSL,Gardermoen,Oslo
4129,OSM,Mosul International,Mosul
4130,OSN,Osan AB,Osan
4131,OSP,Redzikowo,Slupsk
4132,OSR,Mosnov,Ostrava
4133,OST,Oostende,Ostend
4134,OSU,Ohio State University,Columbus
4135,OSX,Kosciusko/Attala County,Kosciusko
4136,OSY,Namsos Airport,Namsos
4137,OSZ,Zegrze Pomorskie,Koszalin
4138,OTD,Raul Arias Espinoza,Contadora
4139,OTG,Worthington Municipal,Worthington
4140,OTH,Southwest Oregon Regional,North Bend/Coos Bay
4141,OTM,Ottumwa Regional,Ottumwa
4142,OTP,Henri Coanda,Bucharest
4143,OTR,Coto 47 Airport,Coto 47
4144,OTS,Anacortes Airport,Anacortes
4145,OTU,Otu Airport,Otu
4146,OTZ,Ralph Wien Memorial,Kotzebue
4147,OUA,Ouagadougou Airport,Ouagadougou
4148,OUD,Angads International,Oujda
4149,OUE,Ouesso Airport,Ouesso
4150,OUH,Oudtshoorn Airport,Oudtshoorn
4151,OUL,Oulu Airport,Oulu
4152,OUN,University of Oklahoma/Max Westheimer,Norman
4153,OUR,Batouri Airport,Batouri
4154,OVA,Bekily Airport,Bekily
4155,OVB,Tolmachevo,Novosibirsk
4156,OVD,Asturias Airport,Asturias
4157,OVE,Oroville Municipal,Oroville
4158,OWA,Owatonna Degner Regional,Owatonna
4159,OWB,Owensboro Daviess County Regional,Owensboro
4160,OWD,Norwood Memorial,Norwood
4161,OXB,Osvaldo Vieira,Bissau
4162,OXC,Waterbury Oxford,Waterbury
4163,OXF,Oxford Airport,Oxford
4164,OXR,Oxnard,Oxnard/Ventura
4165,OXV,Knoxville Municipal,Knoxville
4166,OYA,Goya Airport,Goya
4167,OYE,Oyem Airport,Oyem
4168,OYK,Oiapoque Airport,Oiapoque
4169,OYO,Tres Arroyos Airport,Tres Arroyos
4170,OYS,Yosemite National Park Airport,Yosemite National Park
4171,OZA,Ozona Municipal,Ozona
4172,OZC,Misamis,Ozamis City
4173,OZH,Zaporizhzhia International,Zaporozhye
4174,OZP,Moron AB,Moron
4175,OZR,Cairns AAF,Ozark
4176,OZZ,Ouarzazate International,Quarzazate
4177,P1A,Nemacolin,Farmington
4178,P2A,Penns Landing Heliport,Philadelphia
4179,PA1,Husky Haven,Montrose
4180,PA2,Bedford County,Bedford
4181,PA3,Cherry Ridge,Honesdale
4182,PA4,Carlisle Airport,Carlisle
4183,PA5,Brandywine,West Chester
4184,PA6,Pittsburgh Northeast,Pittsburgh1
4185,PA7,New Garden,Toughkenamon
4186,PA8,Perkiomen Valley,Collegeville
4187,PA9,Rock,Tarentum
4188,PAA,Hpa An,Pa-An
4189,PAC,Marcos A Gelabert International,Panama City
4190,PAD,Paderborn/Lippstadt,Paderborn
4191,PAE,Snohomish County,Everett
4192,PAG,Pagadian Airport,Pagadian
4193,PAH,Barkley Regional,Paducah
4194,PAK,Port Allen,Hanapepe
4195,PAM,Tyndall AFB,Panama City
4196,PAN,Pattani Airport,Pattani
4197,PAO,Palo Alto Airport,Palo Alto
4198,PAP,Port Au Prince International,Port-au-Prince
4199,PAQ,Palmer Buddy Woods Municipal,Palmer
4200,PAR,Paris Metropolitan Area,Paris
4201,PAS,Paros Airport,Paros
4202,PAT,Jai Prakash Narayan International Patna,Patna
4203,PAV,Paulo Afonso,Paulo Alfonso
4204,PAX,Port-de-Paix Airport,Port-de-Paix
4205,PAY,Tungud/Pamol,Pamol
4206,PAZ,Tajin,Poza Rica
4207,PBA,Point Barrow LRRS,Point Barrow
4208,PBC,Hermanos Serdan International,Puebla
4209,PBD,Porbandar Airport,Porbandar
4210,PBF,Pine Bluff Regional Grider Field,Pine Bluff
4211,PBG,Plattsburgh International,Plattsburgh
4212,PBH,Paro International,Paro
4213,PBI,Palm Beach International,West Palm Beach/Palm Beach
4214,PBK,Pack Creek Airport,Pack Creek
4215,PBL,General Bartolome Salom,Puerto Cabello
4216,PBM,Johan A. Pengel International,Zanderij
4217,PBN,Porto Amboim Airport,Porto Amboim
4218,PBO,Paraburdoo Airport,Paraburdoo
4219,PBR,Puerto Barrios Airport,Puerto Barrios
4220,PBX,Pike County Hatcher Field,Pikeville
4221,PBZ,Plettenberg Bay Airport,Plettenberg Bay
4222,PCA,Portage Creek Airport,Portage Creek
4223,PCC,Puerto Rico Airport,Puerto Rico
4224,PCD,Prairie Du Chien Municipal,Prairie Du Chien
4225,PCE,Painter Creek Airport,Painter Creek
4226,PCG,Paso Caballos Airport,Paso Caballos
4227,PCK,Porcupine Creek Airport,Porcupine Creek
4228,PCL,Captain FAP David Abensur Rengifo International,Pucallpa
4229,PCT,Princeton Airport,Princeton
4230,PDA,Puerto Inirida Airport,Puerto Inirida
4231,PDB,Pedro Bay Airport,Pedro Bay
4232,PDC,Mueo Nickel,Mueo
4233,PDG,Tabing,Padang
4234,PDK,Dekalb Peachtree,Atlanta
4235,PDL,Ponta Delgada Airport,Ponta Delgada
4236,PDP,Capitan Corbeta C. A. Curbelo International,Maldonado
4237,PDS,Piedras Negras International,Piedras Negras
4238,PDT,Eastern Oregon Regional at Pendleton,Pendleton
4239,PDU,Tydeo Larre Borges International,Paysandu
4240,PDV,Plovdiv Airport,Plovdiv
4241,PDX,Portland International,Portland
4242,PDZ,Pedernales Airport,Pedernales
4243,PE1,Las Malvinas Airport,Las Malvinas
4244,PE2,Andoas,Puerto Jose
4245,PEA,Penneshaw Airport,Penneshaw
4246,PEC,Pelican Seaplane Base,Pelican
4247,PEE,Bolshoe Savino,Perm
4248,PEG,Perugia S Francesco,Perugia
4249,PEI,Matecana,Pereira
4250,PEK,Capital International,Beijing
4251,PEM,Padre Aldamiz,Puerto Maldonado
4252,PEN,Penang International,Bayan Lepas
4253,PEO,Progreso Airport,Progreso
4254,PEQ,Pecos Municipal,Pecos City
4255,PER,Perth International,Perth
4256,PET,Pelotas Airport,Pelotas
4257,PEU,Puerto Lempira Airport,Puerto Lempira
4258,PEW,Bacha Khan International,Peshawar
4259,PFA,Paf Warren Airport,Paf Warren
4260,PFB,Passo Fundo Airport,Passo Fundo
4261,PFD,Port Frederick Airport,Port Frederick
4262,PFN,Bay County,Panama City
4263,PFO,Pafos International,Pafos
4264,PFR,Ilebo Airport,Ilebo
4265,PGA,Page Municipal,Page
4266,PGC,Grant County,Petersburg
4267,PGD,Punta Gorda Airport,Punta Gorda
4268,PGF,Perpignan Rivesaltes,Perpignan
4269,PGH,Pantnagar Airport,Pantnagar
4270,PGI,Chitato Airport,Chitato
4271,PGK,Depati Amir,Pangkalpinang
4272,PGL,Jackson County,Pascagoula
4273,PGM,Port Graham Airport,Port Graham
4274,PGO,Stevens Field,Pagosa Springs
4275,PGR,Kirk Field,Paragould
4276,PGS,Peach Springs Dirt Strip,Peach Springs
4277,PGV,Pitt Greenville,Greenville
4278,PHA,Phan Rang Airport,Phan Rang
