delay_id_pk,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,other_type_delay
1431,0.0,0.0,120.0,0.0,0.0,120.0
1433,57.0,0.0,20.0,0.0,89.0,20.0
1434,0.0,0.0,26.0,0.0,194.0,26.0
1436,24.0,0.0,27.0,0.0,87.0,27.0
1439,0.0,0.0,12.0,0.0,11.0,12.0
1443,0.0,14.0,0.0,0.0,101.0,-8.0
1444,0.0,0.0,0.0,0.0,221.0,-11.0
1445,0.0,0.0,7.0,0.0,213.0,7.0
1447,0.0,0.0,83.0,0.0,0.0,21.0
1449,0.0,0.0,136.0,0.0,41.0,27.0
1453,0.0,0.0,26.0,0.0,38.0,26.0
1455,0.0,0.0,23.0,0.0,76.0,-10.0
1459,6.0,0.0,0.0,0.0,54.0,0.0
1461,0.0,0.0,61.0,0.0,132.0,40.0
1464,76.0,0.0,0.0,0.0,0.0,-7.0
1465,118.0,0.0,4.0,0.0,13.0,4.0
1466,5.0,0.0,19.0,0.0,135.0,19.0
1470,0.0,0.0,15.0,0.0,0.0,14.0
1472,8.0,0.0,0.0,0.0,47.0,-9.0
1474,0.0,73.0,0.0,0.0,66.0,-24.0
1482,0.0,0.0,57.0,0.0,42.0,25.0
1490,0.0,0.0,15.0,0.0,0.0,21.0
1491,0.0,0.0,4.0,0.0,198.0,4.0
1495,0.0,0.0,219.0,0.0,0.0,11.0
1501,0.0,0.0,1.0,0.0,169.0,1.0
1504,2.0,0.0,0.0,0.0,42.0,-11.0
1505,0.0,0.0,152.0,0.0,10.0,1.0
1506,0.0,0.0,151.0,0.0,0.0,141.0
1507,0.0,0.0,17.0,0.0,0.0,18.0
1509,0.0,0.0,243.0,0.0,42.0,14.0
1510,0.0,0.0,231.0,0.0,10.0,13.0
1514,0.0,0.0,99.0,0.0,0.0,26.0
1521,0.0,0.0,17.0,0.0,6.0,17.0
1528,0.0,0.0,631.0,0.0,240.0,4.0
1529,5.0,0.0,8.0,0.0,5.0,8.0
1535,0.0,0.0,16.0,0.0,0.0,13.0
1536,0.0,0.0,9.0,0.0,7.0,9.0
1539,0.0,0.0,5.0,0.0,196.0,5.0
1549,0.0,0.0,19.0,0.0,0.0,31.0
1550,128.0,0.0,0.0,0.0,0.0,-1.0
1557,5.0,0.0,0.0,0.0,11.0,-17.0
1558,0.0,11.0,16.0,0.0,13.0,16.0
1559,2.0,0.0,0.0,0.0,24.0,-8.0
1560,0.0,5.0,1.0,0.0,50.0,1.0
1566,0.0,24.0,14.0,0.0,0.0,14.0
1570,19.0,0.0,7.0,0.0,0.0,7.0
1573,0.0,0.0,32.0,0.0,0.0,34.0
1574,0.0,0.0,160.0,0.0,0.0,3.0
1575,0.0,0.0,35.0,0.0,0.0,21.0
1580,6.0,0.0,0.0,0.0,12.0,-2.0
1581,0.0,0.0,86.0,0.0,0.0,26.0
1584,0.0,16.0,0.0,0.0,0.0,-12.0
1586,0.0,16.0,33.0,0.0,0.0,33.0
1588,0.0,0.0,19.0,0.0,0.0,14.0
1592,0.0,0.0,6.0,0.0,29.0,6.0
1593,44.0,0.0,0.0,0.0,103.0,0.0
1596,0.0,0.0,5.0,0.0,48.0,5.0
1598,0.0,5.0,12.0,0.0,3.0,12.0
1602,8.0,0.0,0.0,0.0,15.0,-12.0
1603,0.0,10.0,0.0,0.0,11.0,-9.0
1604,0.0,0.0,21.0,0.0,0.0,20.0
1607,0.0,28.0,0.0,0.0,0.0,-6.0
1609,58.0,0.0,0.0,0.0,59.0,-24.0
1611,0.0,0.0,18.0,0.0,0.0,20.0
1613,0.0,0.0,30.0,0.0,0.0,13.0
1616,0.0,33.0,12.0,0.0,2.0,12.0
1619,2.0,0.0,7.0,0.0,26.0,7.0
1625,66.0,0.0,0.0,0.0,0.0,-11.0
1627,0.0,0.0,109.0,0.0,5.0,-7.0
1631,11.0,0.0,0.0,0.0,5.0,-4.0
1632,5.0,0.0,0.0,0.0,17.0,-17.0
1635,0.0,0.0,18.0,0.0,0.0,17.0
1636,0.0,0.0,0.0,0.0,34.0,-7.0
1639,0.0,26.0,0.0,0.0,39.0,-13.0
1643,0.0,0.0,30.0,0.0,0.0,32.0
1644,14.0,0.0,22.0,0.0,0.0,22.0
1646,20.0,0.0,0.0,0.0,0.0,-7.0
1647,15.0,0.0,0.0,0.0,108.0,-20.0
1648,0.0,0.0,36.0,0.0,0.0,39.0
1651,45.0,0.0,19.0,0.0,26.0,19.0
1652,106.0,0.0,0.0,0.0,0.0,-12.0
1656,11.0,0.0,3.0,0.0,3.0,3.0
1659,0.0,0.0,18.0,0.0,17.0,-4.0
1660,22.0,0.0,0.0,0.0,0.0,-1.0
1661,17.0,0.0,23.0,0.0,22.0,23.0
1666,0.0,0.0,27.0,0.0,6.0,27.0
1667,27.0,0.0,3.0,0.0,0.0,3.0
1668,18.0,0.0,12.0,0.0,1.0,12.0
1684,0.0,0.0,24.0,0.0,0.0,26.0
1685,0.0,0.0,17.0,0.0,0.0,21.0
1687,44.0,0.0,0.0,0.0,0.0,-11.0
1690,1.0,0.0,8.0,0.0,27.0,-10.0
1691,0.0,45.0,48.0,0.0,20.0,48.0
1696,14.0,0.0,0.0,0.0,1.0,0.0
1701,0.0,10.0,105.0,0.0,8.0,105.0
1706,38.0,0.0,0.0,0.0,0.0,-21.0
1707,0.0,6.0,15.0,0.0,0.0,15.0
1711,9.0,0.0,27.0,0.0,44.0,27.0
1712,0.0,0.0,42.0,0.0,0.0,41.0
1713,0.0,0.0,36.0,0.0,60.0,36.0
1714,48.0,0.0,0.0,0.0,0.0,-4.0
1722,5.0,0.0,11.0,0.0,222.0,-15.0
1727,10.0,0.0,11.0,0.0,0.0,11.0
1728,19.0,0.0,14.0,0.0,0.0,14.0
1735,15.0,0.0,1.0,0.0,3.0,1.0
1737,12.0,0.0,62.0,0.0,9.0,-11.0
1738,16.0,0.0,40.0,0.0,69.0,-3.0
1744,138.0,0.0,4.0,0.0,0.0,4.0
1745,0.0,0.0,18.0,0.0,34.0,5.0
1747,0.0,0.0,0.0,0.0,0.0,-33.0
1761,0.0,0.0,48.0,0.0,0.0,19.0
1763,129.0,0.0,49.0,0.0,0.0,49.0
1773,0.0,0.0,39.0,0.0,0.0,34.0
1776,56.0,34.0,0.0,0.0,0.0,-7.0
1777,18.0,0.0,7.0,0.0,0.0,7.0
1785,8.0,0.0,31.0,0.0,0.0,31.0
1787,6.0,0.0,24.0,0.0,14.0,24.0
1788,0.0,0.0,31.0,0.0,0.0,11.0
1797,54.0,0.0,0.0,0.0,0.0,-23.0
1800,3.0,0.0,0.0,0.0,19.0,-2.0
1804,2.0,0.0,24.0,0.0,51.0,24.0
1805,0.0,0.0,36.0,0.0,0.0,12.0
1806,0.0,0.0,98.0,0.0,0.0,101.0
1808,28.0,0.0,3.0,0.0,64.0,3.0
1810,0.0,0.0,2.0,0.0,27.0,2.0
1811,0.0,0.0,44.0,0.0,84.0,44.0
1814,0.0,24.0,10.0,0.0,62.0,10.0
1816,0.0,0.0,26.0,0.0,0.0,26.0
1817,0.0,0.0,22.0,0.0,0.0,21.0
1818,0.0,0.0,32.0,0.0,0.0,31.0
1819,0.0,0.0,0.0,0.0,53.0,-1.0
1821,0.0,0.0,19.0,0.0,45.0,19.0
1822,0.0,0.0,17.0,0.0,62.0,17.0
1825,0.0,34.0,72.0,0.0,0.0,72.0
1829,8.0,0.0,6.0,0.0,51.0,6.0
1833,17.0,0.0,0.0,0.0,24.0,-6.0
1834,15.0,0.0,0.0,0.0,0.0,-4.0
1835,10.0,0.0,5.0,0.0,0.0,5.0
1839,0.0,0.0,236.0,0.0,0.0,61.0
1840,23.0,0.0,0.0,0.0,0.0,-12.0
1852,45.0,0.0,0.0,0.0,0.0,-8.0
1853,0.0,0.0,83.0,0.0,0.0,84.0
1864,0.0,0.0,69.0,0.0,0.0,73.0
1866,27.0,0.0,0.0,0.0,17.0,-12.0
1873,0.0,0.0,18.0,0.0,0.0,16.0
1874,0.0,0.0,48.0,0.0,0.0,46.0
1875,23.0,0.0,8.0,0.0,0.0,8.0
1879,0.0,0.0,1.0,0.0,76.0,1.0
1882,0.0,0.0,45.0,0.0,0.0,44.0
1883,0.0,43.0,4.0,0.0,0.0,4.0
1886,0.0,45.0,0.0,0.0,0.0,-2.0
1890,0.0,0.0,32.0,0.0,80.0,22.0
1891,0.0,0.0,8.0,0.0,106.0,-7.0
1895,6.0,0.0,0.0,0.0,42.0,-9.0
1896,0.0,5.0,0.0,0.0,49.0,-16.0
1906,0.0,0.0,16.0,0.0,0.0,-18.0
1907,132.0,0.0,0.0,0.0,0.0,-8.0
1909,0.0,0.0,18.0,0.0,0.0,13.0
1910,17.0,0.0,0.0,0.0,33.0,-3.0
1913,8.0,0.0,48.0,0.0,0.0,48.0
1918,0.0,0.0,2.0,0.0,38.0,2.0
1919,0.0,0.0,91.0,0.0,0.0,93.0
1920,9.0,0.0,15.0,0.0,25.0,15.0
1921,0.0,0.0,1.0,0.0,80.0,-5.0
1926,4.0,0.0,0.0,0.0,19.0,-22.0
1927,0.0,24.0,0.0,0.0,9.0,-1.0
1928,0.0,0.0,5.0,0.0,29.0,5.0
1936,73.0,0.0,4.0,0.0,0.0,4.0
1938,16.0,0.0,16.0,0.0,0.0,16.0
1939,0.0,0.0,6.0,0.0,19.0,6.0
1947,0.0,0.0,25.0,0.0,10.0,25.0
1948,0.0,0.0,9.0,0.0,35.0,6.0
1950,37.0,0.0,0.0,0.0,0.0,-20.0
1952,18.0,0.0,14.0,0.0,0.0,14.0
1954,0.0,7.0,0.0,0.0,16.0,-17.0
1955,3.0,0.0,3.0,0.0,23.0,3.0
1964,0.0,0.0,74.0,0.0,7.0,-13.0
1967,0.0,12.0,0.0,0.0,8.0,-9.0
1969,0.0,18.0,0.0,0.0,11.0,-4.0
1985,0.0,0.0,84.0,0.0,0.0,90.0
1990,3.0,0.0,5.0,0.0,73.0,-20.0
1994,7.0,0.0,0.0,0.0,9.0,-9.0
1997,0.0,0.0,19.0,0.0,0.0,-2.0
1998,3.0,0.0,0.0,0.0,134.0,-23.0
1999,23.0,0.0,0.0,0.0,0.0,-9.0
2001,0.0,0.0,145.0,0.0,0.0,10.0
2002,0.0,0.0,0.0,0.0,0.0,-29.0
2006,121.0,0.0,0.0,0.0,0.0,-1.0
2023,5.0,0.0,0.0,0.0,42.0,-16.0
2029,0.0,0.0,157.0,0.0,0.0,21.0
2032,14.0,0.0,0.0,0.0,5.0,-13.0
2039,0.0,0.0,29.0,0.0,91.0,29.0
2041,993.0,0.0,0.0,0.0,0.0,-25.0
2042,75.0,0.0,0.0,0.0,0.0,-32.0
2045,20.0,0.0,0.0,0.0,0.0,-15.0
2046,42.0,0.0,0.0,0.0,0.0,-12.0
2047,0.0,0.0,4.0,0.0,61.0,-24.0
2057,2.0,0.0,0.0,0.0,39.0,-5.0
2059,0.0,0.0,71.0,0.0,0.0,79.0
2062,0.0,0.0,0.0,0.0,17.0,-6.0
2064,0.0,0.0,27.0,0.0,0.0,34.0
2065,22.0,0.0,0.0,0.0,0.0,-10.0
2066,0.0,0.0,95.0,0.0,0.0,40.0
2067,0.0,0.0,10.0,0.0,94.0,10.0
2069,0.0,0.0,102.0,0.0,7.0,30.0
2070,0.0,0.0,3.0,0.0,102.0,3.0
2072,0.0,0.0,49.0,0.0,0.0,44.0
2078,4.0,0.0,0.0,0.0,24.0,-17.0
2082,0.0,0.0,39.0,0.0,0.0,43.0
2083,0.0,0.0,26.0,0.0,0.0,30.0
2090,13.0,0.0,13.0,0.0,7.0,13.0
2094,0.0,0.0,16.0,0.0,14.0,16.0
2095,2.0,0.0,6.0,0.0,30.0,6.0
2096,59.0,0.0,4.0,0.0,0.0,4.0
2097,15.0,0.0,2.0,0.0,0.0,2.0
2102,16.0,0.0,0.0,0.0,0.0,-21.0
2104,0.0,8.0,10.0,0.0,3.0,10.0
2110,0.0,0.0,37.0,0.0,0.0,39.0
2113,2.0,20.0,0.0,0.0,19.0,-7.0
2114,0.0,0.0,19.0,0.0,0.0,23.0
2116,4.0,0.0,0.0,0.0,11.0,-23.0
2118,0.0,129.0,1.0,0.0,0.0,1.0
2123,24.0,0.0,0.0,0.0,11.0,-5.0
2124,53.0,0.0,0.0,0.0,27.0,-20.0
2132,0.0,0.0,44.0,0.0,0.0,52.0
2135,0.0,0.0,25.0,0.0,0.0,-1.0
2137,13.0,0.0,10.0,0.0,0.0,10.0
2138,0.0,0.0,19.0,0.0,107.0,19.0
2146,117.0,0.0,0.0,0.0,0.0,-5.0
2150,0.0,1.0,0.0,0.0,40.0,-2.0
2152,0.0,0.0,95.0,0.0,0.0,-5.0
2155,0.0,0.0,19.0,0.0,0.0,21.0
2157,96.0,0.0,3.0,0.0,0.0,3.0
2158,0.0,0.0,33.0,0.0,0.0,37.0
2160,0.0,14.0,5.0,0.0,0.0,5.0
2161,33.0,0.0,7.0,0.0,0.0,7.0
2164,0.0,0.0,21.0,0.0,15.0,21.0
2165,0.0,0.0,4.0,0.0,29.0,-8.0
2170,0.0,0.0,0.0,0.0,98.0,-1.0
2177,117.0,0.0,0.0,0.0,0.0,0.0
2185,0.0,0.0,108.0,0.0,3.0,24.0
2186,0.0,0.0,0.0,0.0,24.0,-3.0
2189,0.0,19.0,0.0,0.0,108.0,-34.0
2192,32.0,0.0,0.0,0.0,0.0,-10.0
2196,0.0,18.0,37.0,0.0,0.0,37.0
2204,0.0,0.0,0.0,0.0,44.0,-7.0
2205,17.0,0.0,0.0,0.0,0.0,-1.0
2207,11.0,0.0,10.0,0.0,0.0,10.0
2209,0.0,16.0,0.0,0.0,6.0,0.0
2210,8.0,0.0,9.0,0.0,0.0,9.0
2211,0.0,0.0,0.0,0.0,96.0,-6.0
2212,30.0,0.0,0.0,0.0,1.0,-9.0
2213,14.0,0.0,0.0,0.0,24.0,-4.0
2216,0.0,0.0,76.0,0.0,0.0,32.0
2219,0.0,42.0,9.0,0.0,0.0,9.0
2220,0.0,20.0,0.0,0.0,0.0,-7.0
2222,0.0,0.0,15.0,0.0,16.0,15.0
2235,2.0,0.0,0.0,0.0,48.0,-14.0
2238,0.0,0.0,138.0,0.0,0.0,-9.0
2242,61.0,0.0,2.0,0.0,40.0,2.0
2246,16.0,0.0,0.0,0.0,0.0,-6.0
2247,9.0,0.0,14.0,0.0,16.0,14.0
2259,2.0,0.0,0.0,0.0,84.0,-20.0
2260,3.0,0.0,0.0,0.0,24.0,-25.0
2261,0.0,0.0,20.0,0.0,0.0,21.0
2264,0.0,0.0,39.0,0.0,0.0,41.0
2271,0.0,0.0,0.0,0.0,15.0,-1.0
2272,13.0,0.0,12.0,0.0,0.0,12.0
2274,0.0,11.0,0.0,0.0,14.0,-12.0
2275,0.0,0.0,19.0,0.0,23.0,-4.0
2279,0.0,50.0,13.0,0.0,1.0,13.0
2284,0.0,0.0,64.0,0.0,0.0,65.0
2285,49.0,0.0,0.0,0.0,2.0,-7.0
2287,0.0,0.0,73.0,0.0,0.0,83.0
2289,0.0,7.0,0.0,0.0,10.0,-10.0
2290,108.0,0.0,16.0,0.0,0.0,16.0
2291,0.0,0.0,0.0,0.0,108.0,-5.0
2295,0.0,17.0,6.0,0.0,0.0,6.0
2298,0.0,9.0,0.0,0.0,56.0,-9.0
2301,0.0,5.0,0.0,0.0,21.0,-13.0
2302,12.0,0.0,50.0,0.0,59.0,50.0
2303,45.0,0.0,10.0,0.0,0.0,10.0
2304,39.0,0.0,0.0,0.0,50.0,-9.0
2309,0.0,5.0,5.0,0.0,42.0,5.0
2310,0.0,0.0,3.0,0.0,44.0,-9.0
2313,0.0,0.0,56.0,0.0,0.0,-34.0
2317,0.0,0.0,0.0,0.0,173.0,-13.0
2318,198.0,0.0,0.0,0.0,0.0,-2.0
2323,0.0,0.0,45.0,0.0,0.0,48.0
2327,15.0,0.0,0.0,0.0,6.0,-15.0
2328,2.0,0.0,0.0,0.0,18.0,-4.0
2332,0.0,21.0,0.0,0.0,44.0,-23.0
2337,1.0,19.0,0.0,0.0,0.0,-12.0
2338,38.0,0.0,0.0,0.0,3.0,-8.0
2345,20.0,0.0,0.0,0.0,0.0,-3.0
2356,24.0,0.0,0.0,0.0,0.0,-8.0
2360,18.0,0.0,25.0,0.0,1.0,25.0
2365,6.0,0.0,10.0,0.0,5.0,10.0
2368,4.0,16.0,0.0,0.0,10.0,-16.0
2369,0.0,0.0,2.0,0.0,26.0,2.0
2380,0.0,0.0,20.0,0.0,0.0,23.0
2390,26.0,0.0,0.0,0.0,6.0,-12.0
2392,10.0,0.0,0.0,0.0,5.0,-9.0
2395,0.0,20.0,0.0,0.0,5.0,-12.0
2396,0.0,0.0,16.0,0.0,22.0,16.0
2397,0.0,18.0,8.0,0.0,0.0,8.0
2399,0.0,0.0,0.0,0.0,16.0,-13.0
2400,37.0,0.0,0.0,0.0,0.0,-6.0
2401,236.0,0.0,0.0,0.0,0.0,-5.0
2403,25.0,4.0,0.0,0.0,26.0,0.0
2416,10.0,0.0,34.0,0.0,0.0,34.0
2423,0.0,0.0,98.0,0.0,0.0,-16.0
2425,6.0,0.0,0.0,0.0,20.0,-11.0
2427,0.0,0.0,6.0,0.0,39.0,5.0
2428,0.0,0.0,1.0,0.0,49.0,1.0
2429,38.0,0.0,0.0,0.0,44.0,-23.0
2432,2.0,5.0,0.0,0.0,19.0,-4.0
2433,52.0,0.0,0.0,0.0,0.0,-15.0
2434,9.0,0.0,0.0,0.0,44.0,-10.0
2442,0.0,0.0,21.0,0.0,0.0,24.0
2444,30.0,0.0,0.0,0.0,0.0,-4.0
2451,16.0,0.0,1.0,0.0,0.0,1.0
2453,0.0,0.0,0.0,0.0,19.0,-7.0
2454,0.0,0.0,16.0,0.0,0.0,14.0
2456,0.0,0.0,32.0,0.0,13.0,32.0
2457,4.0,0.0,0.0,0.0,29.0,-18.0
2459,12.0,5.0,0.0,0.0,0.0,-11.0
2462,178.0,0.0,11.0,0.0,0.0,11.0
2468,16.0,0.0,0.0,0.0,0.0,-8.0
2476,28.0,0.0,2.0,0.0,0.0,2.0
2477,0.0,0.0,6.0,0.0,30.0,3.0
2479,2.0,0.0,10.0,0.0,4.0,-21.0
2487,35.0,0.0,0.0,0.0,0.0,-8.0
2489,0.0,0.0,15.0,0.0,9.0,15.0
2494,0.0,0.0,29.0,0.0,0.0,32.0
2496,0.0,20.0,29.0,0.0,10.0,29.0
2497,5.0,0.0,6.0,0.0,58.0,6.0
2498,0.0,0.0,7.0,0.0,138.0,-10.0
2508,0.0,19.0,0.0,0.0,44.0,-9.0
2509,57.0,0.0,0.0,0.0,110.0,-21.0
2511,0.0,0.0,15.0,0.0,0.0,15.0
2513,21.0,0.0,11.0,0.0,0.0,11.0
2529,14.0,0.0,0.0,0.0,12.0,-7.0
2530,0.0,0.0,21.0,0.0,26.0,21.0
2531,51.0,0.0,0.0,0.0,0.0,-5.0
2536,7.0,0.0,9.0,0.0,0.0,9.0
2551,0.0,0.0,11.0,0.0,22.0,11.0
2556,0.0,0.0,16.0,0.0,7.0,16.0
2558,54.0,0.0,12.0,0.0,0.0,12.0
2565,0.0,0.0,6.0,0.0,115.0,-10.0
2568,0.0,28.0,8.0,0.0,0.0,8.0
2569,5.0,0.0,1.0,0.0,36.0,1.0
2571,86.0,0.0,0.0,0.0,4.0,-15.0
2578,4.0,8.0,0.0,0.0,69.0,-17.0
2583,0.0,0.0,0.0,0.0,106.0,-13.0
2584,0.0,0.0,4.0,0.0,104.0,-2.0
2585,30.0,0.0,0.0,0.0,1.0,-7.0
2589,19.0,0.0,14.0,0.0,58.0,14.0
2591,0.0,0.0,33.0,0.0,0.0,26.0
2592,7.0,1.0,2.0,0.0,12.0,2.0
2593,0.0,0.0,13.0,0.0,22.0,4.0
2598,6.0,18.0,30.0,0.0,2.0,30.0
2599,13.0,0.0,29.0,0.0,16.0,29.0
2601,10.0,0.0,9.0,0.0,3.0,9.0
2603,135.0,0.0,8.0,0.0,0.0,8.0
2605,0.0,0.0,44.0,0.0,6.0,7.0
2606,5.0,0.0,0.0,0.0,130.0,-16.0
2611,0.0,0.0,0.0,0.0,0.0,-34.0
2617,0.0,0.0,8.0,0.0,9.0,8.0
2619,0.0,5.0,3.0,0.0,9.0,3.0
2620,5.0,0.0,0.0,0.0,13.0,0.0
2625,0.0,36.0,0.0,0.0,0.0,-8.0
2629,0.0,1.0,0.0,0.0,29.0,-10.0
2640,4.0,0.0,0.0,0.0,18.0,-18.0
2653,19.0,0.0,0.0,0.0,0.0,-15.0
2654,5.0,0.0,9.0,0.0,19.0,9.0
2660,0.0,2.0,0.0,0.0,60.0,-10.0
2664,0.0,9.0,0.0,0.0,32.0,-8.0
2665,0.0,115.0,0.0,0.0,37.0,-15.0
2667,0.0,30.0,0.0,0.0,0.0,-17.0
2672,0.0,12.0,0.0,0.0,124.0,-3.0
2676,4.0,0.0,0.0,0.0,16.0,-19.0
2677,15.0,0.0,0.0,0.0,19.0,-1.0
2678,46.0,0.0,3.0,0.0,0.0,3.0
2680,0.0,10.0,3.0,0.0,19.0,3.0
2684,24.0,0.0,0.0,0.0,0.0,-7.0
2688,0.0,0.0,103.0,0.0,0.0,28.0
2693,0.0,0.0,29.0,0.0,0.0,35.0
2695,8.0,0.0,24.0,0.0,14.0,24.0
2697,155.0,0.0,14.0,0.0,0.0,-7.0
2698,11.0,0.0,0.0,0.0,45.0,-6.0
2699,0.0,0.0,0.0,0.0,32.0,-11.0
2700,23.0,0.0,0.0,0.0,0.0,-27.0
2701,17.0,0.0,0.0,0.0,0.0,-14.0
2706,100.0,0.0,10.0,0.0,0.0,10.0
2707,0.0,0.0,14.0,0.0,12.0,14.0
2713,47.0,0.0,0.0,0.0,0.0,-2.0
2717,15.0,0.0,5.0,0.0,0.0,5.0
2718,9.0,0.0,7.0,0.0,20.0,7.0
2725,0.0,2.0,0.0,0.0,19.0,-13.0
2729,0.0,9.0,0.0,0.0,10.0,-10.0
2732,63.0,0.0,12.0,0.0,0.0,12.0
2736,113.0,0.0,0.0,0.0,0.0,-4.0
2739,79.0,0.0,0.0,0.0,0.0,-9.0
2740,0.0,0.0,76.0,0.0,0.0,-15.0
2741,0.0,0.0,15.0,0.0,63.0,-10.0
2745,0.0,4.0,0.0,0.0,12.0,-17.0
2748,0.0,38.0,0.0,0.0,2.0,-17.0
2754,21.0,29.0,0.0,0.0,0.0,-1.0
2762,0.0,0.0,18.0,0.0,0.0,18.0
2763,10.0,0.0,0.0,0.0,7.0,-22.0
2765,30.0,0.0,32.0,0.0,0.0,32.0
2770,1.0,0.0,6.0,0.0,56.0,6.0
2774,144.0,0.0,2.0,0.0,0.0,2.0
2775,201.0,0.0,0.0,0.0,0.0,-11.0
2784,0.0,60.0,0.0,0.0,0.0,-17.0
2788,31.0,0.0,0.0,0.0,0.0,-5.0
2801,0.0,0.0,85.0,0.0,0.0,5.0
2803,37.0,0.0,0.0,0.0,0.0,-3.0
2805,0.0,18.0,20.0,0.0,8.0,20.0
2806,0.0,0.0,0.0,0.0,35.0,-10.0
2811,15.0,0.0,1.0,0.0,0.0,1.0
2812,4.0,0.0,0.0,0.0,23.0,-6.0
2813,0.0,0.0,50.0,0.0,0.0,3.0
2815,0.0,0.0,40.0,0.0,14.0,16.0
2820,11.0,11.0,0.0,0.0,0.0,-21.0
2821,5.0,0.0,0.0,0.0,13.0,-13.0
2828,260.0,0.0,0.0,0.0,0.0,-9.0
2836,8.0,0.0,0.0,0.0,54.0,-14.0
2844,69.0,0.0,0.0,0.0,0.0,-8.0
2845,0.0,0.0,20.0,0.0,0.0,19.0
2854,0.0,8.0,11.0,0.0,0.0,11.0
2856,0.0,4.0,4.0,0.0,33.0,4.0
2858,0.0,0.0,21.0,0.0,0.0,18.0
2861,49.0,0.0,0.0,0.0,0.0,-15.0
2866,0.0,0.0,9.0,0.0,23.0,9.0
2867,2.0,22.0,51.0,0.0,31.0,51.0
2869,107.0,0.0,0.0,0.0,0.0,-15.0
2870,13.0,0.0,0.0,0.0,83.0,-21.0
2878,64.0,0.0,9.0,0.0,9.0,9.0
2879,0.0,0.0,0.0,0.0,24.0,-4.0
2880,10.0,0.0,18.0,0.0,0.0,18.0
2882,2.0,0.0,1.0,0.0,132.0,1.0
2889,9.0,0.0,3.0,0.0,13.0,3.0
2892,7.0,0.0,11.0,0.0,0.0,11.0
2893,36.0,0.0,2.0,0.0,0.0,2.0
2896,9.0,0.0,0.0,0.0,27.0,-7.0
2897,32.0,0.0,0.0,0.0,0.0,-9.0
2901,0.0,0.0,42.0,0.0,13.0,33.0
2909,0.0,0.0,1.0,0.0,48.0,-12.0
2910,0.0,0.0,58.0,0.0,2.0,27.0
2911,91.0,0.0,0.0,0.0,0.0,-18.0
2917,0.0,10.0,0.0,0.0,25.0,-16.0
2926,0.0,0.0,136.0,0.0,80.0,113.0
2927,2.0,0.0,67.0,0.0,11.0,67.0
2931,18.0,0.0,0.0,0.0,0.0,0.0
2933,0.0,39.0,69.0,0.0,0.0,69.0
2934,0.0,0.0,31.0,0.0,0.0,34.0
2939,0.0,0.0,0.0,0.0,114.0,-21.0
2940,4.0,0.0,0.0,0.0,50.0,-7.0
2941,8.0,0.0,0.0,0.0,49.0,-8.0
2942,0.0,27.0,0.0,0.0,2.0,0.0
2943,4.0,0.0,0.0,0.0,25.0,0.0
2944,0.0,56.0,0.0,0.0,0.0,-24.0
2951,8.0,0.0,0.0,0.0,10.0,-19.0
2956,0.0,1.0,3.0,0.0,16.0,3.0
2957,0.0,0.0,15.0,0.0,0.0,12.0
2959,4.0,0.0,3.0,0.0,40.0,3.0
2965,14.0,0.0,11.0,0.0,0.0,11.0
2976,25.0,0.0,8.0,0.0,0.0,8.0
2977,3.0,0.0,2.0,0.0,28.0,2.0
2978,0.0,0.0,0.0,0.0,15.0,-7.0
2979,0.0,14.0,0.0,0.0,8.0,-7.0
2980,50.0,0.0,7.0,0.0,0.0,7.0
2982,0.0,0.0,84.0,0.0,0.0,36.0
2983,0.0,0.0,12.0,0.0,116.0,12.0
2985,0.0,16.0,0.0,0.0,0.0,-10.0
2986,0.0,0.0,75.0,0.0,0.0,-13.0
2988,7.0,0.0,32.0,0.0,0.0,32.0
2998,33.0,0.0,0.0,0.0,0.0,-9.0
3008,0.0,0.0,0.0,0.0,85.0,-8.0
3013,69.0,0.0,0.0,0.0,0.0,-20.0
3014,0.0,0.0,38.0,0.0,54.0,-20.0
3018,0.0,5.0,0.0,0.0,25.0,-16.0
3019,0.0,0.0,1.0,0.0,24.0,1.0
3027,0.0,18.0,5.0,0.0,0.0,5.0
3037,21.0,0.0,0.0,0.0,0.0,-13.0
3040,6.0,0.0,0.0,0.0,25.0,-19.0
3041,0.0,0.0,46.0,0.0,0.0,32.0
3050,22.0,0.0,0.0,0.0,0.0,-16.0
3059,0.0,0.0,0.0,0.0,17.0,-12.0
3060,29.0,0.0,0.0,0.0,0.0,-12.0
3071,81.0,0.0,0.0,0.0,39.0,-5.0
3078,0.0,9.0,15.0,0.0,14.0,15.0
3079,0.0,1.0,0.0,0.0,31.0,-17.0
3080,0.0,0.0,0.0,0.0,25.0,-5.0
3092,15.0,0.0,0.0,0.0,0.0,-6.0
3093,0.0,0.0,0.0,0.0,15.0,-3.0
3112,0.0,0.0,63.0,0.0,0.0,-11.0
3113,0.0,0.0,16.0,0.0,59.0,16.0
3115,21.0,0.0,1.0,0.0,16.0,1.0
3119,0.0,0.0,0.0,0.0,53.0,-6.0
3124,0.0,0.0,73.0,0.0,0.0,75.0
3125,0.0,5.0,2.0,0.0,69.0,2.0
3130,0.0,3.0,13.0,0.0,29.0,13.0
3132,46.0,0.0,0.0,0.0,6.0,-20.0
3139,0.0,0.0,51.0,0.0,0.0,-2.0
3141,0.0,19.0,3.0,0.0,88.0,3.0
